BPA ID,Collection Site,Country,State,Sample date,Latitude,Longitude,Elevation,Current Land Use,Ecological Zone,Vegetation Type,Australian Soil Type Classification,FAO Soil Type Classification,Vegatation Total Cover,Dominant Trees,Site Slope,Slope Aspect,Profile Position,Drainage,Environment Event,Fire History,Fire Intensity,Last Change in Land Use,Immediate previous Land Use,Crop Rotation 1,Crop Rotation 2,Crop Rotation 3,Crop Rotation 4,Crop Rotation 5,Agrochemical Additions,Tillage,Site Comments,Horizon,Moisture,Colour,Gravel,Texture,Course Sand,Fine Sand,Sand,Silt,Clay,Ammonium Nitrogen,Nitrate Nitrogen,Phosphoros Colwell,Potassium Colwell,Sulphur,Organic Carbon,Conductivity,CaCl2 pH,H2O pH,DTPA Cu,DTPA Fe,DTPA Mn,DTPA Zn,Exc Al,Exc Ca,Exc Mg,Exc K,Exc Na,Boron Hot CaCl2,Total N,Total C
102.100.100.7094,Border Village,,,2011-12-03,-31.40915,130.993683333,56,Residual native cover,Arid,Grassland,Kandosols,,,,,,,,,,,,,,,,,,,,,20.0,,15,0.0,2.0,19.69,37.33,57.03,19.12,23.85,3.0,4.0,13.0,1233.0,81.7,1.63,0.466,7.9,8.8,1.23,23.59,5.64,0.36,0.0001,17.04,4.39,2.9,2.88,3.66,,
102.100.100.7095,Yaninee,,,2011-12-04,-32.9100666667,135.340033333,115,Grazing native vegetation,Temperate,Shrubland,Tenosols,,,,,,,,,,,,,,,,,,,,,0.0,,10,0.0,1.5,81.66,13.39,95.05,1.0,4.95,1.0,2.0,3.0,59.0,12.5,0.8,0.068,7.8,8.7,0.58,30.48,2.73,0.1,0.0001,3.52,0.5,0.15,0.07,0.36,,
102.100.100.7096,Yaninee,,,2011-12-04,-32.9100666667,135.340033333,115,Grazing native vegetation,Temperate,Shrubland,Tenosols,,,,,,,,,,,,,,,,,,,,,20.0,,19,0.0,1.5,86.95,9.12,96.06,1.0,3.94,0.0001,1.0,4.0,45.0,14.7,0.22,0.049,7.8,8.2,0.58,28.75,1.06,0.01,0.0001,1.84,0.36,0.12,0.12,0.25,,
102.100.100.7823,Booderee,,,,-35.164263995,150.659444358,3,National park,Temperate,Shrubland,Tenosols,,100.0,,0.0,,,,,,,,,,,,,,,,,0.0,7.78,16,0.0,1.0,87.3,9.8,97.1,0.98,1.92,1.0,6.0,19.0,22.0,4.9,0.2,0.079,7.8,8.8,0.6,8.85,0.78,0.23,0.015,4.04,0.61,0.06,0.12,0.37,,
102.100.100.7824,Booderee,,,,-35.164263995,150.659444358,3,National park,Temperate,Shrubland,Tenosols,,100.0,,0.0,,,,,,,,,,,,,,,,,20.0,7.41,14,0.0,1.0,87.33,9.79,97.12,1.0,2.88,3.0,0.0001,14.0,29.0,3.6,0.06,0.058,7.9,8.9,0.32,8.91,0.21,0.18,0.012,3.72,0.52,0.07,0.11,0.28,,
102.100.100.7825,Booderee,,,,-35.141944725,150.759602508,65,National park,Temperate,Shrubland,Vertosols,,100.0,,5.0,East,Summit/ridge,,,,,,,,,,,,,,,20.0,10.41,17,5.0,1.5,68.49,18.54,87.02,3.01,9.97,5.0,0.0001,0.0001,47.0,3.6,0.74,0.039,4.1,4.8,1.05,50.01,0.32,0.4,1.367,0.32,0.29,0.12,0.1,0.25,,
102.100.100.7826,Booderee,,,,-35.141944725,150.759602508,65,National park,Temperate,Shrubland,Vertosols,,100.0,,5.0,East,Summit/ridge,,,,,,,,,,,,,,,0.0,18.94,2,0.0,1.5,67.3,18.45,85.75,6.15,8.1,5.0,0.0001,0.0001,73.0,4.2,2.45,0.055,3.6,4.5,1.19,82.29,0.89,0.62,1.377,0.99,0.95,0.12,0.2,0.39,,
102.100.100.7827,Booderee,,,,-35.12809248,150.756876784,35,National park,Temperate,Forest,Tenosols,,55.0,"E. pilularis,B.serrata",3.0,NE,Summit/ridge,,,,,,,,,,,,,,,0.0,6.47,8,0.0,1.5,90.88,2.94,93.81,1.0,6.19,4.0,0.0001,0.0001,38.0,1.7,0.98,0.024,3.8,4.8,0.47,29.12,2.61,0.16,0.114,0.84,0.55,0.04,0.05,0.19,,
102.100.100.7828,Booderee,,,,-35.12809248,150.756876784,35,National park,Temperate,Forest,Tenosols,,55.0,"E. pilularis,B.serrata",3.0,NE,Summit/ridge,,,,,,,,,,,,,,,20.0,4.65,8,0.0,1.5,87.35,7.14,94.49,1.0,5.51,4.0,0.0001,0.0001,40.0,1.3,0.53,0.015,3.6,4.6,0.39,21.83,0.53,0.16,0.161,0.63,0.39,0.07,0.05,0.17,,
102.100.100.7829,Booderee,,,,-35.153689623,150.753682457,62,National park,Temperate,Woodland,Rudosols,,62.5,"B. serrata,Eucalyptus gummifera,Synoum",3.0,Faces North,,,,,,,,,,,,,,,,0.0,11.55,8,0.0,1.5,90.15,4.1,94.24,1.0,5.76,7.0,15.0,0.0001,36.0,2.9,0.98,0.03,3.6,4.6,0.32,27.77,0.36,0.16,0.158,0.77,0.49,0.09,0.09,0.2,,
102.100.100.7830,Booderee,,,,-35.153689623,150.753682457,62,National park,Temperate,Woodland,Rudosols,,62.5,"B. serrata,Eucalyptus gummifera,Synoum",3.0,Faces North,,,,,,,,,,,,,,,,20.0,12.67,8,0.0,1.5,91.65,2.66,94.3,1.0,5.7,6.0,23.0,0.0001,19.0,1.0,0.41,0.011,3.9,4.9,0.51,18.71,0.11,9.99,0.142,0.15,0.19,0.05,0.04,0.13,,
102.100.100.7831,Booderee,,,,-35.153040206,150.735271113,96,National park,Temperate,Forest,Tenosols,,,"B. serrata,Eucalyptus gummifera,E. pilularis,Syncarpia(Turpentine)",0.0,,,,,,,,,,,,,,,,,0.0,8.98,16,0.0,1.5,91.09,5.02,96.12,1.0,3.88,6.0,18.0,0.0001,33.0,1.8,0.83,0.023,3.9,4.9,0.4,40.31,1.79,0.25,0.162,0.86,0.35,0.08,0.05,0.3,,
102.100.100.7832,Booderee,,,,-35.153040206,150.735271113,96,National park,Temperate,Forest,Tenosols,,,"B. serrata,Eucalyptus gummifera,E. pilularis,Syncarpia(Turpentine)",0.0,,,,,,,,,,,,,,,,,20.0,4.19,16,0.0,1.5,92.7,3.43,96.13,1.96,1.91,4.0,7.0,0.0001,29.0,1.2,0.33,0.016,3.9,4.9,0.36,27.79,0.19,0.18,0.241,0.19,0.12,0.07,0.03,0.1,,
102.100.100.7833,Booderee,,,,-35.138023059,150.707560382,35,National park,Temperate,Woodland,Tenosols,,100.0,,3.0,East,Mid slope,,,,,,,,,,,,,,,0.0,29.59,2,0.0,1.5,73.93,16.22,90.15,1.99,7.86,5.0,8.0,0.0001,40.0,4.8,1.51,0.039,3.6,4.5,0.34,103.55,0.31,0.59,1.101,0.12,0.23,0.09,0.1,0.31,,
102.100.100.7834,Booderee,,,,-35.138023059,150.707560382,35,National park,Temperate,Woodland,Tenosols,,100.0,,3.0,East,Mid slope,,,,,,,,,,,,,,,20.0,22.28,4,0.0,1.5,77.1,14.89,91.99,3.02,4.99,6.0,4.0,0.0001,35.0,4.8,1.41,0.035,4.1,4.7,0.63,66.99,0.24,0.37,1.713,0.08,0.13,0.08,0.06,0.29,,
102.100.100.7835,Booderee,,,,-35.19835466,150.694531931,24,National park,Temperate,Shrubland,Tenosols,,75.0,"Leptospermum laevigalum,Banksia integrifolia",6.5,SSW,Summit/ridge,,,,,,,,,,,,,,,0.0,6.19,16,0.0,1.5,88.11,4.22,92.33,1.94,5.73,3.0,0.0001,0.0001,47.0,2.0,0.92,0.029,4.7,5.7,0.48,28.95,3.37,0.77,0.058,1.09,0.84,0.11,0.17,0.24,,
102.100.100.7836,Booderee,,,,-35.19835466,150.694531931,24,National park,Temperate,Shrubland,Tenosols,,75.0,"Leptospermum laevigalum,Banksia integrifolia",6.5,SSW,Summit/ridge,,,,,,,,,,,,,,,20.0,7.42,2,0.0,1.5,87.07,7.15,94.22,1.0,5.78,4.0,0.0001,0.0001,48.0,1.8,0.7,0.035,4.3,5.3,0.37,42.39,0.41,0.26,0.157,0.69,0.62,0.09,0.16,0.32,,
102.100.100.7837,Booderee,,,,-35.162593817,150.725060526,132,National park,Temperate,Forest,Tenosols,,82.5,"E.pilularis,Syncarpia glomulifera,Endiandra sieberi,Synoum glandulosum,Stag horns,Elk horns,Marsdenia rostrata,Hibbertia dentata,Clematis aristata,sarcopetalum harveyanum",2.0,East,Mid slope,,,,,,,,,,,,,,,0.0,8.31,16,0.0,1.5,87.6,4.69,92.29,3.9,3.81,4.0,0.0001,0.0001,21.0,2.7,1.23,0.035,3.9,4.9,0.38,35.32,12.64,0.31,0.114,1.01,0.49,0.05,0.08,0.22,,
102.100.100.7838,Booderee,,,,-35.162593817,150.725060526,132,National park,Temperate,Forest,Tenosols,,82.5,"E.pilularis,Syncarpia glomulifera,Endiandra sieberi,Synoum glandulosum,Stag horns,Elk horns,Marsdenia rostrata,Hibbertia dentata,Clematis aristata,sarcopetalum harveyanum",2.0,East,Mid slope,,,,,,,,,,,,,,,20.0,4.34,8,0.0,1.5,90.02,4.29,94.31,1.0,5.69,2.0,0.0001,0.0001,25.0,1.7,0.75,0.02,3.9,4.9,0.32,35.23,3.5,0.16,0.196,0.55,0.31,0.06,0.07,0.24,,
102.100.100.7839,Booderee,,,,-35.128049438,150.658374784,5,National park,Temperate,Forest,Tenosols,,82.5,"E. pilularis,Eucalyptus botryoides,Pittosporum undulatum,Syzygium paniculatum,Synoum glandulosum,Parsonsia,Marinda jasmanoides,Livistonia australias,Rapanea sp,Dendrobium toetifolium?",4.0,NW,Lower slope,,,,,,,,,,,,,,,0.0,14.9,9,0.0,1.5,70.1,21.75,91.86,1.0,8.14,6.0,3.0,7.0,89.0,3.5,2.55,0.046,3.9,4.9,0.43,107.24,3.51,0.35,0.636,3.73,1.53,0.18,0.13,0.43,,
102.100.100.7840,Booderee,,,,-35.128049438,150.658374784,5,National park,Temperate,Forest,Tenosols,,82.5,"E. pilularis,Eucalyptus botryoides,Pittosporum undulatum,Syzygium paniculatum,Synoum glandulosum,Parsonsia,Marinda jasmanoides,Livistonia australias,Rapanea sp,Dendrobium toetifolium?",4.0,NW,Lower slope,,,,,,,,,,,,,,,20.0,9.91,9,0.0,1.5,68.32,19.61,87.94,4.05,8.01,5.0,2.0,6.0,56.0,3.7,2.35,0.035,4.0,5.0,0.49,129.12,1.08,0.15,0.983,3.87,1.29,0.12,0.15,0.4,,
102.100.100.7841,Booderee,,,,-35.139252977,150.683129983,65,National park,Temperate,Shrubland,Tenosols,,95.0,,0.0,,,,,,,,,,,,,,,,,0.0,19.16,8,0.0,1.5,63.28,28.81,92.1,1.0,7.9,4.0,0.0001,0.0001,49.0,3.9,1.74,0.044,3.8,4.7,0.57,109.98,0.48,0.29,0.998,0.28,0.26,0.09,0.11,0.34,,
102.100.100.7842,Booderee,,,,-35.139252977,150.683129983,65,National park,Temperate,Shrubland,Tenosols,,95.0,,0.0,,,,,,,,,,,,,,,,,20.0,14.88,5,0.0,1.5,68.19,23.86,92.05,4.0,3.95,5.0,0.0001,0.0001,37.0,9.6,1.18,0.04,4.4,4.8,0.62,52.25,0.13,0.17,1.033,0.09,0.08,0.07,0.08,0.28,,
102.100.100.8149,Namadgi NP,,,,-35.8766833,149.0097,1092,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,20.0,28.1779661017,2,5.0,3.0,7.49,21.0,28.49,31.11,40.39,2.0,0.0001,4.0,77.0,3.5,1.8,0.02,5.3,5.9,1.66,173.26,10.28,0.55,0.095,8.19,8.52,0.2,0.3,0.15,,
102.100.100.7843,Booderee,,,,-35.151227995,150.648699421,22,National park,Temperate,Forest,Rudosols,,37.5,"Eucalyptus botryoides,E. pilularis,Banksia integrifolia,Allocasuarina littoralis,Casuarina glauca,Pittosporum undulatum,Hibbertia scandens,",0.5,ESE,Mid slope,,,,,,,,,,,,,,,0.0,5.76,16,0.0,1.5,87.19,9.92,97.12,1.0,2.88,2.0,0.0001,0.0001,45.0,1.8,0.47,0.017,4.1,5.1,0.48,35.08,0.26,0.16,0.143,0.88,0.21,0.07,0.05,0.12,,
102.100.100.7844,Booderee,,,,-35.151227995,150.648699421,22,National park,Temperate,Forest,Rudosols,,37.5,"Eucalyptus botryoides,E. pilularis,Banksia integrifolia,Allocasuarina littoralis,Casuarina glauca,Pittosporum undulatum,Hibbertia scandens,",0.5,ESE,Mid slope,,,,,,,,,,,,,,,20.0,14.41,8,0.0,1.5,78.27,9.73,88.0,4.03,7.97,3.0,0.0001,0.0001,45.0,2.5,1.5,0.034,4.6,5.6,0.37,65.01,3.46,0.36,0.036,3.56,0.82,0.12,0.15,0.32,,
102.100.100.7845,Booderee,,,,-35.159139619,150.636956935,10,National park,Temperate,Forest,Rudosols,,35.0,"Eucalyptus botryoides,Pittosporum undulatum,Banksia integrifolia,B.serrata,Parsonsia vine?",2.0,SE,Mid slope,,,,,,,,,,,,,,,0.0,13.48,5,0.0,1.5,74.16,17.93,92.09,1.0,7.91,4.0,0.0001,4.0,60.0,3.0,0.41,0.049,4.7,5.7,0.34,62.94,4.89,0.39,0.033,4.4,1.05,0.11,0.16,0.34,,
102.100.100.7846,Booderee,,,,-35.159139619,150.636956935,10,National park,Temperate,Forest,Rudosols,,35.0,"Eucalyptus botryoides,Pittosporum undulatum,Banksia integrifolia,B.serrata,Parsonsia vine?",2.0,SE,Mid slope,,,,,,,,,,,,,,,20.0,3.45,8,0.0,1.5,77.95,16.28,94.23,1.0,5.77,3.0,0.0001,0.0001,26.0,1.2,0.36,0.017,5.1,6.1,0.29,42.13,0.36,0.2,0.036,1.94,0.43,0.06,0.07,0.15,,
102.100.100.7847,Booderee,,,,-35.157302263,150.613597102,27,National park,Temperate,Forest,Rudosols,,17.5,"B.serrata,Eucalyptus gummifera,E. pilularis",1.0,SW,Mid slope,,,,,,,,,,,,,,,0.0,8.96,8,0.0,1.5,87.85,4.59,92.44,3.83,3.73,3.0,0.0001,0.0001,34.0,1.5,0.98,0.018,4.0,5.0,0.36,29.87,2.91,0.17,0.139,1.39,0.47,0.08,0.09,0.21,,
102.100.100.8150,Namadgi NP,,,,-35.8769333,149.01025,1105,National park,Temperate,Woodland,,,100.0,"Eucalytpus stellulata, Eucalyptus pauciflora (25)",15.0,west,Lower slope,,,,,,,,,,,,,,,0.0,16.5120202446,8,10-15,2.5,41.14,20.03,61.17,26.61,12.23,5.0,0.0001,19.0,200.0,2.6,2.51,0.03,4.7,5.4,0.5,78.79,41.08,1.67,0.291,4.82,1.39,0.48,0.04,0.38,,
102.100.100.7848,Booderee,,,,-35.157302263,150.613597102,27,National park,Temperate,Forest,Rudosols,,17.5,"B.serrata,Eucalyptus gummifera,E. pilularis",1.0,SW,Mid slope,,,,,,,,,,,,,,,20.0,4.4,16,0.0,1.5,92.78,3.42,96.2,0.96,2.84,0.0001,0.0001,0.0001,38.0,0.6,0.14,0.01,4.3,5.0,0.29,16.78,0.44,0.43,0.067,0.23,0.1,0.06,0.04,0.16,,
102.100.100.7849,Booderee,,,,-35.14128158,150.737989503,18,National park,Temperate,Grassland,Rudosols,,62.5,"Acacia longifolia,Leptospermum laevigalum,B.serrata,Persoonia (narrow leaf)",0.0,,,,,,,,,,,,,,,,,0.0,7.44,2,0.0,1.5,90.24,4.0,94.24,1.95,3.81,5.0,0.0001,0.0001,32.0,1.1,1.54,0.016,4.2,5.2,0.47,42.73,1.86,0.5,0.16,2.66,0.64,0.08,0.14,0.13,,
102.100.100.7850,Booderee,,,,-35.14128158,150.737989503,18,National park,Temperate,Grassland,Rudosols,,62.5,"Acacia longifolia,Leptospermum laevigalum,B.serrata,Persoonia (narrow leaf)",0.0,,,,,,,,,,,,,,,,,20.0,4.2,8,0.0,1.5,92.54,4.56,97.11,0.98,1.91,5.0,6.0,0.0001,16.0,0.7,0.21,0.0001,4.5,5.5,0.43,22.17,7.55,0.17,0.069,0.62,0.17,0.04,0.02,6.27,,
102.100.100.7851,Booderee,,,,-35.149699419,150.686345982,64,National park,Temperate,Shrubland,Rudosols,,10.0,"Eucalyptus sclerophylla,Casuarina,Acacia longifolia,Melaleuca sp",0.0,,,,,,,,,,,,,,,,,0.0,24.73,18,0.0,3.0,14.72,16.21,30.93,20.44,48.62,7.0,5.0,163.0,52.0,129.0,0.59,0.202,4.2,4.9,6.29,244.11,2.79,1.42,0.585,0.86,2.1,0.13,1.02,0.52,,
102.100.100.7852,Booderee,,,,-35.149699419,150.686345982,64,National park,Temperate,Shrubland,Rudosols,,10.0,"Eucalyptus sclerophylla,Casuarina,Acacia longifolia,Melaleuca sp",0.0,,,,,,,,,,,,,,,,,20.0,20.53,16,5.0,3.0,27.95,20.37,48.32,18.9,32.78,6.0,6.0,51.0,46.0,84.4,0.89,0.217,4.2,5.0,6.31,287.69,2.61,1.29,0.915,0.52,1.31,0.12,1.0,0.58,,
102.100.100.7853,Booderee,,,,-35.163004205,150.673125421,6,National park,Temperate,Shrubland,Rudosols,,75.0,,1.0,South,Mid slope,,,,,,,,,,,,,,,0.0,4.47,14,0.0,1.5,83.96,13.12,97.08,1.0,2.92,4.0,6.0,11.0,24.0,10.2,0.16,0.106,7.7,8.7,0.55,58.32,0.21,0.2,0.023,3.96,0.6,0.06,0.25,0.38,,
102.100.100.7854,Booderee,,,,-35.163004205,150.673125421,6,National park,Temperate,Shrubland,Rudosols,,75.0,,1.0,South,Mid slope,,,,,,,,,,,,,,,20.0,5.09,14,0.0,1.5,88.66,9.42,98.08,1.0,1.92,4.0,3.0,6.0,48.0,4.2,0.09,0.062,7.8,8.8,0.29,12.5,0.17,0.19,0.013,4.21,0.56,0.07,0.13,0.24,,
102.100.100.7855,Booderee,,,,-35.13674651,150.666674305,21,National park,Temperate,Forest,Rudosols,,75.0,"Eucalyptus botryoides,Eucalyptus gummifera,Acacia longifolia,Parsonsia sp",2.5,NNE,Mid slope,,,,,,,,,,,,,,,0.0,9.66,8,0.0,1.5,81.78,12.31,94.09,1.0,5.91,5.0,2.0,0.0001,37.0,2.4,1.07,0.021,3.7,4.7,0.34,36.74,1.36,0.49,0.28,1.0,0.51,0.09,0.08,0.21,,
102.100.100.7856,Booderee,,,,-35.13674651,150.666674305,21,National park,Temperate,Forest,Rudosols,,75.0,"Eucalyptus botryoides,Eucalyptus gummifera,Acacia longifolia,Parsonsia sp",2.5,NNE,Mid slope,,,,,,,,,,,,,,,20.0,5.3,8,0.0,1.5,88.3,8.8,97.1,1.0,2.9,5.0,2.0,0.0001,25.0,1.6,0.33,0.019,4.1,4.9,0.32,26.3,0.22,0.12,0.397,0.24,0.12,0.06,0.03,8.67,,
102.100.100.7857,Booderee,,,,-35.16181402,150.632653326,28,National park,Temperate,Shrubland,Rudosols,,55.0,"Banksia integrifolia,Acacia longifolia",0.5,S,Mid slope,,,,,,,,,,,,,,,0.0,2.28,20,0.0,1.5,85.21,9.07,94.28,1.0,5.72,4.0,3.0,3.0,42.0,3.7,0.47,0.066,7.5,8.5,0.3,14.88,0.56,0.17,0.028,4.24,0.35,0.09,0.09,0.27,,
102.100.100.7858,Booderee,,,,-35.16181402,150.632653326,28,National park,Temperate,Shrubland,Rudosols,,55.0,"Banksia integrifolia,Acacia longifolia",0.5,S,Mid slope,,,,,,,,,,,,,,,20.0,2.62,19,0.0,1.5,91.79,5.32,97.11,1.0,2.89,4.0,3.0,0.0001,38.0,2.4,0.06,0.045,8.0,9.0,0.64,6.98,0.2,0.99,0.015,2.91,0.17,0.07,0.05,8.62,,
102.100.100.7859,Booderee,,,,-35.173718855,150.594069148,1,National park,Temperate,Mangrove,Rudosols,,85.0,Avicennia,0.0,,,,,,,,,,,,,,,,,0.0,44.27,2,0.0,1.5,70.35,13.83,84.18,1.0,15.82,8.0,6.0,3.0,338.0,724.6,2.06,8.893,6.2,6.5,0.55,47.62,0.67,0.46,0.016,3.36,9.64,0.87,29.52,12.13,,
102.100.100.7860,Booderee,,,,-35.173718855,150.594069148,1,National park,Temperate,Mangrove,Rudosols,,85.0,Avicennia,0.0,,,,,,,,,,,,,,,,,20.0,23.39,8,0.0,1.5,84.03,8.3,92.33,4.31,7.67,5.0,4.0,0.0001,187.0,231.5,0.55,3.552,6.6,6.9,0.4,30.12,0.26,5.99,0.022,0.93,3.35,0.38,11.42,3.66,,
102.100.100.7861,Booderee,,,,-35.173633778,150.594324166,6,National park,Temperate,Marsh/bog,Tenosols,,90.0,"Melaleuca ericifolia,Avicennia marina",0.0,,,,,,,,,,,,,,,,,0.0,38.9,9,0.0,1.5,80.6,5.61,86.2,1.99,11.81,6.0,10.0,4.0,137.0,115.9,1.61,1.23,6.6,7.3,0.37,38.72,0.38,1.03,0.012,4.47,4.25,0.35,5.79,4.93,,
102.100.100.7862,Booderee,,,,-35.173633778,150.594324166,6,National park,Temperate,Marsh/bog,Tenosols,,90.0,"Melaleuca ericifolia,Avicennia marina",0.0,,,,,,,,,,,,,,,,,20.0,27.0,2,0.0,1.5,83.14,7.4,90.54,1.91,7.55,4.0,10.0,0.0001,78.0,88.5,0.69,1.033,6.7,7.2,0.37,24.89,0.11,0.43,0.022,1.92,1.63,0.17,3.08,1.73,,
102.100.100.7863,Booderee,,,,-35.177101519,150.593727886,7,National park,Temperate,Marsh/bog,Tenosols,,75.0,"Ficus coronata,Cassine australis,Platycerium sp,Pittosporum undulatum",0.5,slighly west,Mid slope,,,,,,,,,,,,,,,0.0,32.1,15,0.0,1.5,72.29,11.12,83.4,8.35,8.25,5.0,24.0,10.0,78.0,10.1,3.48,0.188,7.2,7.8,0.58,65.6,4.51,1.01,0.011,28.89,3.02,0.16,0.35,1.88,,
102.100.100.7864,Booderee,,,,-35.177101519,150.593727886,7,National park,Temperate,Marsh/bog,Tenosols,,75.0,"Ficus coronata,Cassine australis,Platycerium sp,Pittosporum undulatum",0.5,slighly west,Mid slope,,,,,,,,,,,,,,,20.0,18.92,9,0.0,1.5,81.15,9.13,90.28,1.0,9.72,4.0,12.0,4.0,16.0,8.3,0.77,0.136,7.7,8.5,0.21,29.81,1.03,0.24,0.013,11.38,0.89,0.04,0.2,0.77,,
102.100.100.7882,Cherreninup,,,,-34.11782,118.76062,221,Rehabilitation,Temperate,Woodland,Tenosols,,40.0,"Eucalyptus phaenophylla,E. uncinata,E. thamnoides,E. annulata,Hakea laurina,Allocasuarina huegliana (37)",0.0,,,,,,,,,,,,,,,,,0.0,0.661463156502,8,5.0,1.5,80.19,13.85,94.04,2.0,3.96,3.0,1.0,3.0,32.0,5.4,1.25,0.068,4.7,5.6,0.21,30.76,1.91,0.18,0.128,1.93,0.58,0.08,0.29,0.25,,
102.100.100.7883,Cherreninup,,,,-34.11782,118.76062,221,Rehabilitation,Temperate,Woodland,Tenosols,,40.0,"Eucalyptus phaenophylla,E. uncinata,E. thamnoides,E. annulata,Hakea laurina,Allocasuarina huegliana (37)",0.0,,,,,,,,,,,,,,,,,20.0,6.39350501078,14,15-20,2.0,58.65,14.58,73.23,5.96,20.81,3.0,2.0,2.0,65.0,7.6,0.38,0.093,5.0,6.0,0.1,46.46,0.31,7.77,0.261,0.59,1.84,0.17,1.24,1.18,,
102.100.100.7884,Cherreninup,,,,-34.1171975,118.760491667,222,Cereals -wheat,Temperate,Other,Tenosols,,0.0,none (0),5-10,,Mid slope,,,,,,,,,,,,,,,0.0,3.41061827957,5,5.0,1.5,70.42,20.53,90.95,4.05,5.01,7.0,17.0,20.0,56.0,8.4,1.4,0.128,4.5,5.3,0.21,53.14,8.25,2.17,0.181,1.38,0.7,0.14,0.37,0.35,,
102.100.100.7885,Cherreninup,,,,-34.1171975,118.760491667,222,Cereals -wheat,Temperate,Other,Tenosols,,0.0,none (0),5-10,,Mid slope,,,,,,,,,,,,,,,20.0,8.27231656021,14,45-50,2.0,45.03,19.52,64.55,5.92,29.53,2.0,3.0,10.0,85.0,6.7,0.37,0.089,5.0,6.0,0.28,59.79,0.25,2.97,0.311,0.43,1.78,0.22,1.01,1.23,,
102.100.100.7886,Cherreninup,,,,-34.1171816667,118.761526944,224,Residual native cover,Temperate,Woodland,Tenosols,,65.0,"Eucalyptus pluerocarpa,E. uncinata,E. phaenophylla,Hakea pandanicarpha (5)",,,,,,,,,,,,,,,,,,0.0,2.13236455536,16,0.0,1.5,77.02,17.04,94.07,2.99,2.94,3.0,0.0001,0.0001,35.0,4.0,0.78,0.024,4.5,5.5,0.13,18.7,0.57,1.02,0.14,0.72,0.3,0.09,0.11,0.2,,
102.100.100.7887,Cherreninup,,,,-34.1171816667,118.761526944,224,Residual native cover,Temperate,Woodland,Tenosols,,65.0,"Eucalyptus pluerocarpa,E. uncinata,E. phaenophylla,Hakea pandanicarpha (5)",,,,,,,,,,,,,,,,,,20.0,4.9173980382,14,15-20,2.0,50.75,14.67,65.42,5.94,28.64,2.0,0.0001,2.0,51.0,11.7,0.73,0.139,4.8,5.8,0.18,63.2,0.2,2.09,0.277,0.41,2.81,0.13,1.43,1.04,,
102.100.100.7888,Namadgi NP,,,,-35.431,148.80225,1145,National park,Temperate,Forest,Kandosols,,100.0,"Eucalyptus delegatensis (dominant),Eucalyptus dalrympleana (15)",20.0,southwest,Mid slope,,,Fire 2003,medium to high,,,,,,,,,,,0.0,20.94,17,35-40,2.0,46.66,22.78,69.44,17.35,13.21,4.0,0.0001,4.0,217.0,2.1,2.52,0.032,4.5,5.3,0.64,95.36,17.17,3.17,1.903,0.6,0.35,0.47,0.04,0.21,,
102.100.100.7889,Namadgi NP,,,,-35.431,148.80225,1145,National park,Temperate,Forest,Kandosols,,100.0,"Eucalyptus delegatensis (dominant),Eucalyptus dalrympleana (15)",20.0,southwest,Mid slope,,,Fire 2003,medium to high,,,,,,,,,,,20.0,19.01,12,35-40,2.5,49.8,14.83,64.62,15.18,20.19,4.0,0.0001,0.0001,148.0,1.2,1.22,0.015,4.5,5.5,0.44,39.62,2.61,1.35,1.85,0.18,0.26,0.38,0.03,0.29,,
102.100.100.7890,Nowanup,,,,-32.2414413889,118.719958889,357,Cereals -wheat,Temperate,Other,Hydrosols,,50.0,none (0),,,,,,,,,,,,,,,,,,0.0,4.3956043956,6,15-20,2.0,59.14,19.57,78.7,7.12,14.18,4.0,2.0,14.0,148.0,13.6,1.66,0.122,4.7,5.7,0.49,61.33,1.21,1.5,0.115,1.97,2.22,0.32,0.88,0.85,,
102.100.100.7891,Nowanup,,,,-32.2414413889,118.719958889,357,Cereals -wheat,Temperate,Other,Hydrosols,,50.0,none (0),,,,,,,,,,,,,,,,,,20.0,12.557185676,11,30-35,2.5,38.93,7.13,46.05,3.0,50.95,3.0,1.0,4.0,402.0,131.3,0.75,0.928,5.0,5.7,0.82,32.67,0.16,0.3,0.298,2.15,9.2,1.0,9.39,4.42,,
102.100.100.7892,Nowanup,,,,-34.2400888888,118.720502222,119,Rehabilitation,Temperate,Woodland,Kandosols,,17.0,"Eucalyptus spathulata,E. vesiculosa,E. platypus,E. annulata,E. pleuricaulis (15)",<1,,,,,,,,,,,,,,,,,0.0,6.74531155475,6,20-25,2.5,43.36,24.25,67.61,9.12,23.26,3.0,1.0,7.0,207.0,12.7,2.11,0.198,4.8,5.8,0.56,69.21,1.52,1.1,0.234,2.09,3.52,0.45,1.6,1.45,,
102.100.100.7893,Nowanup,,,,-34.2400888888,118.720502222,119,Rehabilitation,Temperate,Woodland,Kandosols,,17.0,"Eucalyptus spathulata,E. vesiculosa,E. platypus,E. annulata,E. pleuricaulis (15)",<1,,,,,,,,,,,,,,,,,20.0,12.7768625297,11,60-65,2.5,41.24,9.24,50.48,0.99,48.53,3.0,1.0,2.0,257.0,79.2,0.7,0.529,4.0,4.8,0.8,45.63,0.23,0.16,0.855,0.99,6.49,0.64,6.17,3.61,,
